ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
1673,2487-1075,Wenzhou,,"the male pig",2487,2487,ɦyoŋ³¹tsei⁴⁴,1075,ɦ y o ŋ ³¹ ts e i ⁴⁴,
1674,2487-1007,Changsha,,"the male pig",2487,2487,tɕy³³kən³³,1007,tɕ y ³³ k ə n ³³,
1675,2487-998,Changsha,,"the male pig",2487,2487,kən³³tsɿ⁰,998,k ə n ³³ ts ɿ ⁰,
1676,2487-997,Nanchang,,"the male pig",2487,2487,kuŋ⁴²tɕy⁴²,997,k u ŋ ⁴² tɕ y ⁴²,
1677,2487-1008,Meixian,,"the male pig",2487,2487,tsu⁴⁴kɔ⁴⁴,1008,ts u ⁴⁴ k ɔ ⁴⁴,
1678,2487-1007,Guangzhou,,"the male pig",2487,2487,tʃy⁵⁵kʊŋ⁵⁵,1007,tʃ y ⁵⁵ k ʊ ŋ ⁵⁵,
1679,2487-1009,Guangzhou,,"the male pig",2487,2487,tʃy⁵³lɔŋ²¹₃₅,1009,tʃ y ⁵³ l ɔ ŋ ²¹,
1680,2487-1009,Yangjiang,,"the male pig",2487,2487,tʃi³³lɔŋ⁴⁴³,1009,tʃ i ³³ l ɔ ŋ ⁴⁴³,
1681,2487-1008,Xiamen,,"the male pig",2487,2487,ti⁵⁵₃₃ko⁵⁵,1008,t i ⁵⁵ k o ⁵⁵,
1682,2487-1008,Chaozhou,,"the male pig",2487,2487,tɯ³³₂₃ko³³,1008,t ɯ ³³ k o ³³,
1683,2487-1010,Fuzhou,,"the male pig",2487,2487,ty⁴⁴₅₂ɞyʔ²³,1010,t y ⁴⁴ ɞ y ʔ ²³,
1684,1554-778,Beijing,,"the man (male human)",1554,1554,nan³⁵ʐən⁰,778,n a n ³⁵ ʐ ə n ⁰,
1685,1554-780,Beijing,,"the man (male human)",1554,1554,nan³⁵tə⁰,780,n a n ³⁵ t ə ⁰,
1686,1554-786,Beijing,,"the man (male human)",1554,1554,ie³⁵mən⁰,786,i e ³⁵ m ə n ⁰,
1687,1554-778,Jinan,,"the man (male human)",1554,1554,næ̃⁴²ʐẽ⁰,778,n æ̃ ∼ ⁴² ʐ ẽ ∼ ⁰,
1688,1554-780,Jinan,,"the man (male human)",1554,1554,næ̃⁴²ti⁰,780,n æ̃ ∼ ⁴² t i ⁰,
1689,1554-787,Jinan,,"the man (male human)",1554,1554,ie⁴²mẽr⁰,787,i e ⁴² m ẽ ∼ r ⁰,
1690,1554-778,Shenyang,,"the man (male human)",1554,1554,nan³⁵in⁰,778,n a n ³⁵ i n ⁰,
1691,1554-778,Xian,,"the man (male human)",1554,1554,næ̃²⁴ʐẽ⁰,778,n æ̃ ∼ ²⁴ ʐ ẽ ∼ ⁰,
1692,1554-780,Chengdu,,"the man (male human)",1554,1554,nan³¹ni⁴⁴,780,n a n ³¹ n i ⁴⁴,
1693,1554-781,Kunming,,"the man (male human)",1554,1554,nã³¹ʐə̃³¹,781,n ã ∼ ³¹ ʐ ə̃ ∼ ³¹,
1694,1554-780,Hefei,,"the man (male human)",1554,1554,næ̃⁵⁵tə⁰,780,n æ̃ ∼ ⁵⁵ t ə ⁰,
1695,1554-779,Yangzhou,,"the man (male human)",1554,1554,lɛ̃³⁴ləŋ³⁴tɕiɑ⁰,779,l ɛ̃ ∼ ³⁴ l ə ŋ ³⁴ tɕ i ɑ ⁰,
1696,1554-778,Suzhou,,"the man (male human)",1554,1554,nø²⁴₂₂ȵin²⁴₃₃,778,n ø ²⁴ nʲ i n ²⁴,
1697,1554-782,Wenzhou,,"the man (male human)",1554,1554,nø³¹gei⁰,782,n ø ³¹ g e i ⁰,
1698,1554-784,Wenzhou,,"the man (male human)",1554,1554,nø³¹tsๅ⁴⁵kʰa²³,784,n ø ³¹ ts ɿ ⁴⁵ kʰ a ²³,
1699,1554-778,Changsha,,"the man (male human)",1554,1554,lan¹³zən¹³,778,l a n ¹³ z ə n ¹³,
1700,1554-778,Nanchang,,"the man (male human)",1554,1554,lan⁵⁵ȵin⁵⁵,778,l a n ⁵⁵ nʲ i n ⁵⁵,
1701,1554-783,Meixian,,"the man (male human)",1554,1554,nam¹²tsๅ³¹ȵin¹²,783,n a m ¹² ts ɿ ³¹ nʲ i n ¹²,
1702,1554-778,Guangzhou,,"the man (male human)",1554,1554,nam²¹jɐn²¹₃₅,778,n a m ²¹ j ɐ n ²¹,
1703,1554-789,Guangzhou,,"the man (male human)",1554,1554,lou²³₃₅,789,l o u ²³,
1704,1554-790,Yangjiang,,"the man (male human)",1554,1554,lou²¹tʃɐi²¹,790,l o u ²¹ tʃ ɐ i ²¹,
1705,1554-792,Xiamen,,"the man (male human)",1554,1554,ta⁵⁵₃₃po⁵⁵₃₃laŋ²⁴,792,t a ⁵⁵ p o ⁵⁵ l a ŋ ²⁴,
1706,1554-791,Chaozhou,,"the man (male human)",1554,1554,ta³³₂₃pou³³,791,t a ³³ p o u ³³,
1707,1554-793,Fuzhou,,"the man (male human)",1554,1554,touŋ⁵²₃₁muɔ⁴⁴nøyŋ⁵²,793,t o u ŋ ⁵² m u ɔ ⁴⁴ n ø y ŋ ⁵²,
1708,1554-785,Fuzhou,,"the man (male human)",1554,1554,naŋ⁵²₃₁ŋai²¹³,785,n a ŋ ⁵² ŋ a i ²¹³,
1709,634-471,Beijing,,"the meat",634,634,ʐou⁵¹,471,ʐ o u ⁵¹,
1710,634-471,Jinan,,"the meat",634,634,ʐou²¹,471,ʐ o u ²¹,
1711,634-471,Shenyang,,"the meat",634,634,iou⁴¹,471,i o u ⁴¹,
1712,634-471,Xian,,"the meat",634,634,ʐou⁴⁵,471,ʐ o u ⁴⁵,
1713,634-471,Chengdu,,"the meat",634,634,zəu¹³,471,z ə u ¹³,
1714,634-471,Kunming,,"the meat",634,634,ʐəu¹³,471,ʐ ə u ¹³,
1715,634-471,Hefei,,"the meat",634,634,tʂu⁴⁴ʐəu¹³,471,ʐ əu ¹³,
1716,634-471,Yangzhou,,"the meat",634,634,lɤɯ⁵⁵,471,l ɤ ɯ ⁵⁵,
1717,634-471,Suzhou,,"the meat",634,634,tsʮ⁴⁴ȵioʔ²³₂₁,471,nʲ i o ʔ ²³,
1718,634-471,Suzhou,,"the meat",634,634,ȵioʔ²³,471,nʲ i o ʔ ²³,
1719,634-471,Wenzhou,,"the meat",634,634,ȵiu¹²,471,nʲ i u ¹²,
1720,634-471,Changsha,,"the meat",634,634,zeu²⁴,471,z e u ²⁴,
1721,634-471,Nanchang,,"the meat",634,634,ȵiuk⁵,471,nʲ i u k ⁵,
1722,634-471,Meixian,,"the meat",634,634,ȵiɔk²¹,471,nʲ i ɔ k ²¹,
1723,634-471,Guangzhou,,"the meat",634,634,jʊk²,471,j ʊ k ²,
1724,634-471,Yangjiang,,"the meat",634,634,jʊk⁴⁵⁴,471,j ʊ k ⁴⁵⁴,
1725,634-472,Xiamen,,"the meat",634,634,baʔ³²,472,b a ʔ ³²,
1726,634-471,Chaozhou,,"the meat",634,634,nek⁴,471,n e k ⁴,
1727,634-471,Fuzhou,,"the meat",634,634,nyʔ⁴,471,n y ʔ ⁴,
1728,634-472,Xiamen,,"the meat",634,634,mãʔ³²,472,m ã ∼ ʔ ³²,
1729,1313-467,Beijing,,"the moon",1313,1313,ye⁵¹liaŋ⁰,467,y e ⁵¹ l i a ŋ ⁰,
1730,1313-467,Jinan,,"the moon",1313,1313,ye²¹liaŋ⁰,467,y e ²¹ l i a ŋ ⁰,
1731,1313-467,Shenyang,,"the moon",1313,1313,ye⁴¹liaŋ⁰,467,y e ⁴¹ l i a ŋ ⁰,
1732,1313-467,Xian,,"the moon",1313,1313,ye²¹liɑŋ⁰,467,y e ²¹ l i ɑ ŋ ⁰,
1733,1313-467,Chengdu,,"the moon",1313,1313,ye³¹niaŋ¹³,467,y e ³¹ n i a ŋ ¹³,
1734,1313-467,Kunming,,"the moon",1313,1313,ie³¹₁₃liã¹³,467,i e ³¹ l i ã ∼ ¹³,
1735,1313-467,Hefei,,"the moon",1313,1313,yəʔ⁴niã⁵³,467,y ə ʔ ⁴ n i ã ∼ ⁵³,
1736,1313-467,Yangzhou,,"the moon",1313,1313,yeʔ⁴liɑŋ⁵⁵,467,y e ʔ ⁴ l i ɑ ŋ ⁵⁵,
1737,1313-470,Yangzhou,,"the moon",1313,1313,liɑŋ⁵⁵₃₄yəʔ⁴tsɛ⁰,470,l i ɑ ŋ ⁵⁵ y ə ʔ ⁴ ts ɛ ⁰,
1738,1313-467,Suzhou,,"the moon",1313,1313,ŋɣʔ²³liaŋ³¹₂₁,467,ŋ ɣ ʔ ²³ l i a ŋ ³¹,
1739,1313-468,Wenzhou,,"the moon",1313,1313,ȵy¹²kuɔ⁴⁴,468,nʲ y ¹² k u ɔ ⁴⁴,
1740,1313-467,Changsha,,"the moon",1313,1313,ye²⁴lian²¹,467,y e ²⁴ l i a n ²¹,
1741,1313-468,Nanchang,,"the moon",1313,1313,ȵiɔt⁵kuɔŋ⁴²,468,nʲ i ɔ t ⁵ k u ɔ ŋ ⁴²,
1742,1313-468,Meixian,,"the moon",1313,1313,ȵiat⁴kuɔŋ⁴⁴,468,nʲ i a t ⁴ k u ɔ ŋ ⁴⁴,
1743,1313-468,Guangzhou,,"the moon",1313,1313,jyt²²kwɔŋ⁵⁵,468,j y t ²² k w ɔ ŋ ⁵⁵,
1744,1313-467,Yangjiang,,"the moon",1313,1313,jit⁴⁵⁴liɛŋ⁴⁵⁴,467,j i t ⁴⁵⁴ l i ɛ ŋ ⁴⁵⁴,
1745,1313-466,Xiamen,,"the moon",1313,1313,geʔ⁵,466,g e ʔ ⁵,
1746,1313-469,Xiamen,,"the moon",1313,1313,geʔ⁵₃₂nĩũ²⁴,469,g e ʔ ⁵ n ĩ ũ ∼ ²⁴,
1747,1313-466,Chaozhou,,"the moon",1313,1313,gueʔ⁴,466,g u e ʔ ⁴,
1748,1313-469,Chaozhou,,"the moon",1313,1313,gueʔ⁴₂₁nie⁵⁵,469,g u e ʔ ⁴ n i e ⁵⁵,
1749,1313-466,Fuzhou,,"the moon",1313,1313,ŋuɔʔ⁴,466,ŋ u ɔ ʔ ⁴,
1750,1509-315,Beijing,,"the mosquito",1509,1509,uən³⁵tsɿ⁰,315,u ə n ³⁵ ts ɿ ⁰,
1751,1509-315,Jinan,,"the mosquito",1509,1509,uẽ⁴²tsɿ⁰,315,u ẽ ∼ ⁴² ts ɿ ⁰,
1752,1509-315,Shenyang,,"the mosquito",1509,1509,uən³⁵tsɿ⁰,315,u ə n ³⁵ ts ɿ ⁰,
1753,1509-315,Xian,,"the mosquito",1509,1509,vẽ²⁴tsɿ⁰,315,v ẽ ∼ ²⁴ ts ɿ ⁰,
1754,1509-315,Chengdu,,"the mosquito",1509,1509,uən³¹tsɿ⁵³,315,u ə n ³¹ ts ɿ ⁵³,
1755,1509-315,Kunming,,"the mosquito",1509,1509,uə̃³¹tsɿ⁵³,315,u ə̃ ∼ ³¹ ts ɿ ⁵³,
1756,1509-315,Hefei,,"the mosquito",1509,1509,un⁵⁵tsə⁰,315,u n ⁵⁵ ts ə ⁰,
1757,1509-315,Yangzhou,,"the mosquito",1509,1509,uəŋ³⁴tsɛ⁰,315,u ə ŋ ³⁴ ts ɛ ⁰,
1758,1509-315,Suzhou,,"the mosquito",1509,1509,mən²⁴₂₂tsɿ⁴¹₄₄,315,m ə n ²⁴ ts ɿ ⁴¹,
1759,1509-316,Wenzhou,,"the mosquito",1509,1509,maŋ³¹dʑyoŋ³¹,316,m a ŋ ³¹ dʑ y o ŋ ³¹,
1760,1509-315,Changsha,,"the mosquito",1509,1509,mən³³tsɿ⁰,315,m ə n ³³ ts ɿ ⁰,
1761,1509-316,Nanchang,,"the mosquito",1509,1509,un⁵⁵tsʰuŋ²⁴,316,u n ⁵⁵ tsʰ u ŋ ²⁴,
1762,1509-314,Meixian,,"the mosquito",1509,1509,mun⁴⁴,314,m u n ⁴⁴,
1763,1509-314,Guangzhou,,"the mosquito",1509,1509,mɐn²¹₅₅,314,m ɐ n ²¹,
1764,1509-316,Yangjiang,,"the mosquito",1509,1509,mɐn⁴⁴³tʃʰʊŋ⁴⁴³,316,m ɐ n ⁴⁴³ tʃʰ ʊ ŋ ⁴⁴³,
1765,1509-343,Xiamen,,"the mosquito",1509,1509,baŋ⁵¹₅₅ã⁵¹,343,b a ŋ ⁵¹ ã ∼ ⁵¹,
1766,1509-358,Chaozhou,,"the mosquito",1509,1509,maŋ⁵³,358,m a ŋ ⁵³,
1767,1509-314,Chaozhou,,"the mosquito",1509,1509,buŋ³³,314,b u ŋ ³³,
1768,1509-367,Fuzhou,,"the mosquito",1509,1509,xuŋ⁴⁴muɔŋ⁵²,367,x u ŋ ⁴⁴ m u ɔ ŋ ⁵²,
1769,1216-853,Beijing,,"the mother",1216,1216,ma⁵⁵ma⁰,853,m a ⁵⁵ m a ⁰,
1770,1216-854,Beijing,,"the mother",1216,1216,niaŋ³⁵,854,n i a ŋ ³⁵,
1771,1216-854,Jinan,,"the mother",1216,1216,ȵiaŋ⁴²,854,nʲ i a ŋ ⁴²,
1772,1216-853,Shenyang,,"the mother",1216,1216,ma³³ma⁰,853,m a ³³ m a ⁰,
1773,1216-852,Xian,,"the mother",1216,1216,mɑ²¹,852,m ɑ ²¹,
1774,1216-853,Chengdu,,"the mother",1216,1216,ma⁴⁴ma⁴⁴,853,m a ⁴⁴ m a ⁴⁴,
1775,1216-852,Kunming,,"the mother",1216,1216,ma⁵³,852,m a ⁵³,
1776,1216-853,Kunming,,"the mother",1216,1216,ma⁴⁴ma⁴⁴,853,m a ⁴⁴ m a ⁴⁴,
1777,1216-852,Hefei,,"the mother",1216,1216,ma²¹²,852,m a ²¹²,
1778,1216-853,Yangzhou,,"the mother",1216,1216,mɑ³¹mɑ³¹,853,m ɑ ³¹ m ɑ ³¹,
1779,1216-856,Yangzhou,,"the mother",1216,1216,ṃ³⁴mɑ³¹,856,m̩ ³⁴ m ɑ ³¹,
1780,1216-856,Suzhou,,"the mother",1216,1216,ṃ⁴⁴mɒ⁴⁴₂₁,856,m̩ ⁴⁴ m ɒ ⁴⁴,
1781,1216-854,Suzhou,,"the mother",1216,1216,ȵiaŋ²⁴,854,nʲ i a ŋ ²⁴,
1782,1216-857,Wenzhou,,"the mother",1216,1216,a²³ma⁴⁵,857,a ²³ m a ⁴⁵,
1783,1216-864,Wenzhou,,"the mother",1216,1216,na⁴⁴,864,n a ⁴⁴,
1784,1216-853,Changsha,,"the mother",1216,1216,ma³³ma³³,853,m a ³³ m a ³³,
1785,1216-856,Nanchang,,"the mother",1216,1216,ṃ⁴²ma⁰,856,m̩ ⁴² m a ⁰,
1786,1216-854,Nanchang,,"the mother",1216,1216,ȵiɔŋ⁵⁵,854,nʲ i ɔ ŋ ⁵⁵,
1787,1216-859,Meixian,,"the mother",1216,1216,a⁴⁴mɛ⁴⁴,859,a ⁴⁴ m ɛ ⁴⁴,
1788,1216-865,Meixian,,"the mother",1216,1216,ɔi⁴⁴ɛ⁰,865,ɔ i ⁴⁴ ɛ ⁰,
1789,1216-853,Guangzhou,,"the mother",1216,1216,ma⁵⁵₂₁ma⁵⁵,853,m a ⁵⁵ m a ⁵⁵,
1790,1216-866,Guangzhou,,"the mother",1216,1216,lou²³mou²³₃₅,866,l o u ²³ m o u ²³,
1791,1216-857,Yangjiang,,"the mother",1216,1216,a³³ma²⁴,857,a ³³ m a ²⁴,
1792,1216-858,Yangjiang,,"the mother",1216,1216,a³³niɛŋ⁴⁴³,858,a ³³ n i ɛ ŋ ⁴⁴³,
1793,1216-860,Yangjiang,,"the mother",1216,1216,a³³nai²¹,860,a ³³ n a i ²¹,
1794,1216-861,Xiamen,,"the mother",1216,1216,a⁵⁵₃₃bu⁵¹,861,a ⁵⁵ b u ⁵¹,
1795,1216-867,Xiamen,,"the mother",1216,1216,bu⁵¹a⁵¹₁₁,867,b u ⁵¹ a ⁵¹,
1796,1216-866,Xiamen,,"the mother",1216,1216,lau³³₁₁bu⁵¹,866,l a u ³³ b u ⁵¹,
1797,1216-857,Chaozhou,,"the mother",1216,1216,a³³₂₃ma⁵⁵,857,a ³³ m a ⁵⁵,
1798,1216-858,Chaozhou,,"the mother",1216,1216,a³³₂₃nie⁵⁵,858,a ³³ n i e ⁵⁵,
1799,1216-862,Chaozhou,,"the mother",1216,1216,a³³₂₃ne³³,862,a ³³ n e ³³,
1800,1216-863,Chaozhou,,"the mother",1216,1216,a³³₂₃ai⁵⁵,863,a ³³ a i ⁵⁵,
1801,1216-868,Fuzhou,,"the mother",1216,1216,i⁴⁴ma⁴⁴,868,i ⁴⁴ m a ⁴⁴,
1802,1216-869,Fuzhou,,"the mother",1216,1216,i⁴⁴₅₂nɛ³¹,869,i ⁴⁴ n ɛ ³¹,
1803,1216-855,Fuzhou,,"the mother",1216,1216,nouŋ⁵²₃₁nɛ³¹,855,n o u ŋ ⁵² n ɛ ³¹,
1804,2139-64,Beijing,,"the mouse or rat",2139,2139,xau⁵¹tsɿ⁰,64,x a u ⁵¹ ts ɿ ⁰,
1805,2139-65,Jinan,,"the mouse or rat",2139,2139,lɔ⁵⁵ʂu⁰,65,l ɔ ⁵⁵ ʂ u ⁰,
1806,2139-64,Shenyang,,"the mouse or rat",2139,2139,xau⁴¹tsɿ⁰,64,x a u ⁴¹ ts ɿ ⁰,
1807,2139-65,Xian,,"the mouse or rat",2139,2139,lɑu⁵³₂₁fu⁰,65,l ɑ u ⁵³ f u ⁰,
1808,2139-64,Chengdu,,"the mouse or rat",2139,2139,xau¹³tsɿ⁵³,64,x a u ¹³ ts ɿ ⁵³,
1809,2139-65,Kunming,,"the mouse or rat",2139,2139,lau⁵³tʂʰu⁵³,65,l a u ⁵³ ʈʂʰ u ⁵³,
1810,2139-66,Hefei,,"the mouse or rat",2139,2139,nɔ²⁴tʂʰu²⁴tsə⁰,66,n ɔ ²⁴ ʈʂʰ u ²⁴ ts ə ⁰,
1811,2139-65,Yangzhou,,"the mouse or rat",2139,2139,lɔ⁴²tsʰu⁰,65,l ɔ ⁴² tsʰ u ⁰,
1812,2139-67,Suzhou,,"the mouse or rat",2139,2139,læ³¹₂₂zoŋ²⁴₃₃,67,l æ ³¹ z o ŋ ²⁴,
1813,2139-65,Wenzhou,,"the mouse or rat",2139,2139,lɜ²⁴tsʰei⁴⁵,65,l ɜ ²⁴ tsʰ e i ⁴⁵,
1814,2139-66,Changsha,,"the mouse or rat",2139,2139,lau⁴¹ɕy⁴¹tsɿ⁰,66,l a u ⁴¹ ɕ y ⁴¹ ts ɿ ⁰,
1815,2139-65,Nanchang,,"the mouse or rat",2139,2139,lau³¹ɕy²¹³,65,l a u ³¹ ɕ y ²¹³,
1816,2139-65,Meixian,,"the mouse or rat",2139,2139,lau³¹tsʰu³¹,65,l a u ³¹ tsʰ u ³¹,
1817,2139-65,Guangzhou,,"the mouse or rat",2139,2139,lou²³ʃy³⁵,65,l o u ²³ ʃ y ³⁵,
1818,2139-65,Yangjiang,,"the mouse or rat",2139,2139,lou²¹ʃi²¹,65,l o u ²¹ ʃ i ²¹,
1819,2139-69,Xiamen,,"the mouse or rat",2139,2139,nĩãũ⁵⁵₃₃tsʰu⁵¹,69,n ĩ ã ũ ∼ ⁵⁵ tsʰ u ⁵¹,
1820,2139-69,Chaozhou,,"the mouse or rat",2139,2139,ŋiəu³³₃₅tsʰɿ⁵³₂₁,69,ŋ i ə u ³³ tsʰ ɿ ⁵³,
1821,2139-65,Fuzhou,,"the mouse or rat",2139,2139,lɔ³¹₄₅zy³¹,65,l ɔ ³¹ z y ³¹,
1822,640-1158,Beijing,,"the mud",640,640,ni³⁵,1158,n i ³⁵,
1823,640-1158,Jinan,,"the mud",640,640,ȵi⁴²,1158,nʲ i ⁴²,
1824,640-1158,Shenyang,,"the mud",640,640,ȵi³⁵,1158,nʲ i ³⁵,
1825,640-1158,Xian,,"the mud",640,640,ȵi²⁴,1158,nʲ i ²⁴,
1826,640-1159,Chengdu,,"the mud",640,640,ȵi³¹pa⁴⁴,1159,nʲ i ³¹ p a ⁴⁴,
1827,640-1159,Kunming,,"the mud",640,640,ȵi³¹pa⁴⁴,1159,nʲ i ³¹ p a ⁴⁴,
1828,640-1158,Hefei,,"the mud",640,640,nɿ⁵⁵,1158,n ɿ ⁵⁵,
1829,640-1158,Yangzhou,,"the mud",640,640,li³⁴,1158,l i ³⁴,
1830,640-1160,Suzhou,,"the mud",640,640,lɛ³¹₂₂ȵi²⁴₃₃,1160,l ɛ ³¹ nʲ i ²⁴,
1831,640-1161,Wenzhou,,"the mud",640,640,la¹¹vu³¹ȵi³¹,1161,l a ¹¹ v u ³¹ nʲ i ³¹,
1832,640-1159,Changsha,,"the mud",640,640,ȵi¹³pa³³,1159,nʲ i ¹³ p a ³³,
1833,640-1159,Nanchang,,"the mud",640,640,ȵi⁵⁵pa⁴²,1159,nʲ i ⁵⁵ p a ⁴²,
1834,640-1158,Meixian,,"the mud",640,640,nɛ¹²,1158,n ɛ ¹²,
1835,640-1158,Guangzhou,,"the mud",640,640,nɐi²¹,1158,n ɐ i ²¹,
1836,640-1158,Yangjiang,,"the mud",640,640,nɐui⁴⁴³,1158,n ɐ u i ⁴⁴³,
1837,640-1162,Xiamen,,"the mud",640,640,tʰɔ²⁴,1162,tʰ ɔ ²⁴,
1838,640-1162,Chaozhou,,"the mud",640,640,tʰou⁵⁵,1162,tʰ o u ⁵⁵,
1839,640-1162,Fuzhou,,"the mud",640,640,tʰu⁵²,1162,tʰ u ⁵²,
1840,1333-688,Beijing,,"the neck",1333,1333,po³⁵tsɿ⁰,688,p o ³⁵ ts ɿ ⁰,
1841,1333-688,Jinan,,"the neck",1333,1333,pə⁴²tsɿ⁰,688,p ə ⁴² ts ɿ ⁰,
1842,1333-689,Jinan,,"the neck",1333,1333,pər⁴²kəŋ⁵⁵,689,p ə r ⁴² k ə ŋ ⁵⁵,
1843,1333-690,Shenyang,,"the neck",1333,1333,pə³⁵tsɿ⁰,690,p ə ³⁵ ts ɿ ⁰,
1844,1333-687,Xian,,"the neck",1333,1333,pʰo²⁴,687,pʰ o ²⁴,
1845,1333-692,Chengdu,,"the neck",1333,1333,tɕin⁵³xaŋ¹³,692,tɕ i n ⁵³ x a ŋ ¹³,
1846,1333-688,Kunming,,"the neck",1333,1333,po³¹tsɿ⁵³,688,p o ³¹ ts ɿ ⁵³,
1847,1333-695,Hefei,,"the neck",1333,1333,nɔ²⁴tɕin²⁴pa⁵³tsə⁰,695,n ɔ ²⁴ tɕ i n ²⁴ p a ⁵³ ts ə ⁰,
1848,1333-692,Yangzhou,,"the neck",1333,1333,tɕiŋ⁴²xɑŋ⁵⁵,692,tɕ i ŋ ⁴² x ɑ ŋ ⁵⁵,
1849,1333-696,Suzhou,,"the neck",1333,1333,dʏ²⁴₂₂tɕin⁴¹₄₄,696,d ʏ ²⁴ tɕ i n ⁴¹,
1850,1333-693,Suzhou,,"the neck",1333,1333,tɕin⁴¹kən⁴⁴₃₅,693,tɕ i n ⁴¹ k ə n ⁴⁴,
1851,1333-696,Wenzhou,,"the neck",1333,1333,diu³¹tɕiaŋ⁴⁵,696,d i u ³¹ tɕ i a ŋ ⁴⁵,
1852,1333-693,Changsha,,"the neck",1333,1333,tɕin⁴¹kən³³,693,tɕ i n ⁴¹ k ə n ³³,
1853,1333-691,Nanchang,,"the neck",1333,1333,tɕiaŋ²¹¹³,691,tɕ i a ŋ ²¹³,
1854,1333-694,Meixian,,"the neck",1333,1333,kiaŋ³¹kiun⁴⁴,694,k i a ŋ ³¹ k i u n ⁴⁴,
1855,1333-691,Guangzhou,,"the neck",1333,1333,kɛŋ³⁵,691,k ɛ ŋ ³⁵,
1856,1333-691,Yangjiang,,"the neck",1333,1333,kɪɕ²¹,691,k ɪ ɕ ²¹,
1857,1333-698,Xiamen,,"the neck",1333,1333,am³³₁₁kun⁵¹,698,a m ³³ k u n ⁵¹,
1858,1333-697,Chaozhou,,"the neck",1333,1333,am³⁵,697,a m ³⁵,
1859,1333-699,Fuzhou,,"the neck",1333,1333,ta⁵²auʔ²³,699,t a ⁵² a u ʔ ²³,
1860,1382-540,Beijing,,"the needle (for sewing)",1382,1382,tʂən⁵⁵,540,ʈʂ ə n ⁵⁵,
1861,1382-540,Jinan,,"the needle (for sewing)",1382,1382,tʂẽ²¹³,540,ʈʂ ẽ ∼ ²¹³,
1862,1382-540,Shenyang,,"the needle (for sewing)",1382,1382,tsən³³,540,ts ə n ³³,
1863,1382-540,Xian,,"the needle (for sewing)",1382,1382,tʂẽ²¹,540,ʈʂ ẽ ∼ ²¹,
1864,1382-540,Chengdu,,"the needle (for sewing)",1382,1382,tsən⁴⁴,540,ts ə n ⁴⁴,
1865,1382-540,Kunming,,"the needle (for sewing)",1382,1382,tʂə̃⁴⁴,540,ʈʂ ə̃ ∼ ⁴⁴,
1866,1382-540,Hefei,,"the needle (for sewing)",1382,1382,tʂən²¹²,540,ʈʂ ə n ²¹²,
1867,1382-540,Yangzhou,,"the needle (for sewing)",1382,1382,tsəŋ³¹,540,ts ə ŋ ³¹,
1868,1382-540,Suzhou,,"the needle (for sewing)",1382,1382,tsən⁴⁴,540,ts ə n ⁴⁴,
1869,1382-541,Suzhou,,"the needle (for sewing)",1382,1382,in³¹₂₂siɪ⁵¹³₄₄,541,i n ³¹ s i ɪ ⁵¹³,
1870,1382-540,Wenzhou,,"the needle (for sewing)",1382,1382,tsaŋ⁴⁴,540,ts a ŋ ⁴⁴,
1871,1382-540,Changsha,,"the needle (for sewing)",1382,1382,tsən³³,540,ts ə n ³³,
1872,1382-540,Nanchang,,"the needle (for sewing)",1382,1382,tsən⁴²,540,ts ə n ⁴²,
1873,1382-540,Meixian,,"the needle (for sewing)",1382,1382,tsəm⁴⁴,540,ts ə m ⁴⁴,
1874,1382-540,Guangzhou,,"the needle (for sewing)",1382,1382,tʃɐm⁵³,540,tʃ ɐ m ⁵³,
1875,1382-540,Yangjiang,,"the needle (for sewing)",1382,1382,tʃɐm³³,540,tʃ ɐ m ³³,
1876,1382-540,Xiamen,,"the needle (for sewing)",1382,1382,tsiam⁵⁵,540,ts i a m ⁵⁵,
1877,1382-540,Chaozhou,,"the needle (for sewing)",1382,1382,tsam³³,540,ts a m ³³,
1878,1382-540,Fuzhou,,"the needle (for sewing)",1382,1382,tseiŋ⁴⁴,540,ts e i ŋ ⁴⁴,
1879,1221-661,Beijing,,"the nose",1221,1221,pi³⁵tsɿ⁰,661,p i ³⁵ ts ɿ ⁰,
1880,1221-661,Jinan,,"the nose",1221,1221,pi⁴²tsɿ⁰,661,p i ⁴² ts ɿ ⁰,
1881,1221-661,Shenyang,,"the nose",1221,1221,pi³⁵tsɿ⁰,661,p i ³⁵ ts ɿ ⁰,
1882,1221-661,Xian,,"the nose",1221,1221,pʰi²⁴tsɿ⁰,661,pʰ i ²⁴ ts ɿ ⁰,
1883,1221-661,Chengdu,,"the nose",1221,1221,pi³¹tsɿ⁵³,661,p i ³¹ ts ɿ ⁵³,
1884,1221-661,Kunming,,"the nose",1221,1221,pi³¹tsɿ⁵³,661,p i ³¹ ts ɿ ⁵³,
1885,1221-661,Hefei,,"the nose",1221,1221,piəʔ⁴tsə⁰,661,p i ə ʔ ⁴ ts ə ⁰,
1886,1221-661,Yangzhou,,"the nose",1221,1221,piəʔ⁴tsɛ⁰,661,p i ə ʔ ⁴ ts ɛ ⁰,
1887,1221-662,Suzhou,,"the nose",1221,1221,biɪʔ²³dʏ²⁴₂₁,662,b i ɪ ʔ ²³ d ʏ ²⁴,
1888,1221-662,Wenzhou,,"the nose",1221,1221,bi¹²diu³¹,662,b i ¹² d i u ³¹,
