ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
755,54-5,NYAKUR,cbn,"drink",1401,54,Ch~oN,5,Ch~ o N,
756,54-6,KHMER,khm,"drink",1401,54,ph~3k,6,ph~ 3 k,
757,54-4,KUI_THAILAND,kdt,"drink",1401,54,NuaC,4,N u a C,
758,54-4,SEMAI,sea,"drink",1401,54,Nut,4,N u t,
759,54-7,WA,wbm,"drink",1401,54,rh~3p,7,rh~ 3 p,
760,54-7,DEANG,pce,"drink",1401,54,rh~3p,7,rh~ 3 p,
761,54-8,KHMU,kjg,"drink",1401,54,uak,8,u a k,
762,54-8,KSINMUL,puo,"drink",1401,54,uk,8,u k,
763,54-9,KHASI,kha,"drink",1401,54,dih,9,d i h,
764,54-2,MUNDARI,unr,"drink",1401,54,nu,2,n u,
765,55-1,JEH,jeh,"eat",1336,55,Ca,1,C a,
766,55-1,BAHNAR,bdq,"eat",1336,55,sa,1,s a,
767,55-1,CHRAU,crw,"eat",1336,55,sa,1,s a,
768,55-2,VIETNAMESE,vie,"eat",1336,55,an,2,a n,
769,55-2,RUC,scb,"eat",1336,55,an,2,a n,
770,55-1,MON,mnw,"eat",1336,55,Ca,1,C a,
771,55-1,NYAKUR,cbn,"eat",1336,55,Ca7,1,C a 7,
772,55-3,KHMER,khm,"eat",1336,55,5am,3,5 a m,
773,55-1,KUI_THAILAND,kdt,"eat",1336,55,Ca,1,C a,
774,55-1,SEMAI,sea,"eat",1336,55,Ca7,1,C a 7,
775,55-4,WA,wbm,"eat",1336,55,som,4,s o m,
776,55-4,DEANG,pce,"eat",1336,55,hom,4,h o m,
777,55-6,KHMU,kjg,"eat",1336,55,p3,6,p 3,
778,55-1,KSINMUL,puo,"eat",1336,55,Ca,1,C a,
779,55-7,KHASI,kha,"eat",1336,55,Zom,7,Z o m,
780,55-4,MUNDARI,unr,"eat",1336,55,Zom,4,Z o m,
781,56-1,JEH,jeh,"bite",1403,56,kap,1,k a p,
782,56-1,BAHNAR,bdq,"bite",1403,56,kap,1,k a p,
783,56-2,RUC,scb,"bite",1403,56,kom,2,k o m,
784,56-3,MON,mnw,"bite",1403,56,kit,3,k i t,
785,56-3,NYAKUR,cbn,"bite",1403,56,k3t,3,k 3 t,
786,56-2,KHMER,khm,"bite",1403,56,kh~am,2,kh~ a m,
787,56-1,KUI_THAILAND,kdt,"bite",1403,56,kap,1,k a p,
788,56-1,SEMAI,sea,"bite",1403,56,kap,1,k a p,
789,56-3,WA,wbm,"bite",1403,56,kiat,3,k i a t,
790,56-4,DEANG,pce,"bite",1403,56,ga7,4,g a 7,
791,56-5,KHMU,kjg,"bite",1403,56,pok,5,p o k,
792,56-6,KSINMUL,puo,"bite",1403,56,ak,6,a k,
793,56-7,KHASI,kha,"bite",1403,56,dait,7,d a i t,
794,56-1,MUNDARI,unr,"bite",1403,56,hua,1,h u a,
795,57-1,JEH,jeh,"see",1409,57,tau,1,t a u,
796,57-2,BAHNAR,bdq,"see",1409,57,boh,2,b o h,
797,57-13,CHRAU,crw,"see",1409,57,say,13,s a y,
798,57-3,VIETNAMESE,vie,"see",1409,57,%8ay,3,% 8 a y,probably borrowed from Old Chinese
799,57-4,RUC,scb,"see",1409,57,C3N,4,C 3 N,
800,57-5,MON,mnw,"see",1409,57,5at,5,5 a t,
801,57-6,NYAKUR,cbn,"see",1409,57,ma3l,6,m a 3 l,
802,57-7,KHMER,khm,"see",1409,57,ma3l,7,m a 3 l,
803,57-8,KUI_THAILAND,kdt,"see",1409,57,sir,8,s i r,
804,57-11,SEMAI,sea,"see",1409,57,nEN,11,n E N,
805,57-12,WA,wbm,"see",1409,57,yau7,12,y a u 7,
806,57-12,DEANG,pce,"see",1409,57,y3,12,y 3,
807,57-14,KHMU,kjg,"see",1409,57,kun,14,k u n,
808,57-3,KSINMUL,puo,"see",1409,57,di3,3,d i 3,
809,57-6,KHASI,kha,"see",1409,57,kh~imih,6,kh~ i m i h,
810,57-15,MUNDARI,unr,"see",1409,57,lel,15,l e l,
811,58-1,JEH,jeh,"hear",1408,58,5aN,1,5 a N,
812,58-2,BAHNAR,bdq,"hear",1408,58,k3teN,2,k 3 t e N,
813,58-3,CHRAU,crw,"hear",1408,58,CaN,3,C a N,
814,58-4,VIETNAMESE,vie,"hear",1408,58,Nhe,4,N h e,
815,58-5,RUC,scb,"hear",1408,58,CamaN,5,C a m a N,
816,58-5,MON,mnw,"hear",1408,58,miN,5,m i N,
817,58-5,NYAKUR,cbn,"hear",1408,58,kh~3m35,5,kh~ 3 m 3 5,
818,58-6,KHMER,khm,"hear",1408,58,l3,6,l 3,
819,58-7,KUI_THAILAND,kdt,"hear",1408,58,saN,7,s a N,
820,58-2,SEMAI,sea,"hear",1408,58,g3rtek,2,g 3 r t e k,
821,58-5,WA,wbm,"hear",1408,58,mh~oN,5,mh~ o N,
822,58-8,DEANG,pce,"hear",1408,58,sNauy3,8,s N a u y 3,
823,58-10,KHMU,kjg,"hear",1408,58,meC,10,m e C,
824,58-11,KSINMUL,puo,"hear",1408,58,al,11,a l,
825,58-9,KHASI,kha,"hear",1408,58,sNow,9,s N o w,
826,58-12,MUNDARI,unr,"hear",1408,58,ayum,12,a y u m,
827,59-1,JEH,jeh,"know",1410,59,lo,1,l o,
828,59-2,BAHNAR,bdq,"know",1410,59,bat,2,b a t,
829,59-3,CHRAU,crw,"know",1410,59,gut,3,g u t,
830,59-2,VIETNAMESE,vie,"know",1410,59,biet,2,b i e t,
831,59-4,RUC,scb,"know",1410,59,hi,4,h i,
832,59-5,MON,mnw,"know",1410,59,tim,5,t i m,
833,59-5,NYAKUR,cbn,"know",1410,59,C3d3m,5,C 3 d 3 m,
834,59-6,KHMER,khm,"know",1410,59,t3N,6,t 3 N,
835,59-6,KUI_THAILAND,kdt,"know",1410,59,di5,6,d i 5,
836,59-12,WA,wbm,"know",1410,59,yuN,12,y u N,
837,59-7,DEANG,pce,"know",1410,59,nap,7,n a p,
838,59-8,KHMU,kjg,"know",1410,59,n3N,8,n 3 N,
839,59-9,KSINMUL,puo,"know",1410,59,zu3,9,z u 3,
840,59-10,KHASI,kha,"know",1410,59,tip,10,t i p,
841,59-11,MUNDARI,unr,"know",1410,59,itu,11,i t u,
842,60-1,JEH,jeh,"sleep",1585,60,kat,1,k a t,
843,60-2,BAHNAR,bdq,"sleep",1585,60,tep,2,t e p,
844,60-5,RUC,scb,"sleep",1585,60,53p,5,5 3 p,
845,60-6,MON,mnw,"sleep",1585,60,stik,6,s t i k,
846,60-7,NYAKUR,cbn,"sleep",1585,60,pu5Nkuy,7,p u 5 N k u y,
847,60-6,KHMER,khm,"sleep",1585,60,t3k,6,t 3 k,
848,60-8,KUI_THAILAND,kdt,"sleep",1585,60,NEt,8,N E t,
849,60-3,SEMAI,sea,"sleep",1585,60,bEt,3,b E t,
850,60-9,WA,wbm,"sleep",1585,60,it,9,i t,
851,60-9,DEANG,pce,"sleep",1585,60,it,9,i t,
852,60-11,KHMU,kjg,"sleep",1585,60,sis,11,s i s,
853,60-12,KSINMUL,puo,"sleep",1585,60,em,12,e m,
854,60-13,KHASI,kha,"sleep",1585,60,th~iah,13,th~ i a h,
855,60-14,MUNDARI,unr,"sleep",1585,60,durum,14,d u r u m,
856,61-1,JEH,jeh,"die",1494,61,k3Ch~iat,1,k 3 Ch~ i a t,
857,61-7,BAHNAR,bdq,"die",1494,61,k3teC,7,k 3 t e C,
858,61-1,CHRAU,crw,"die",1494,61,Cut,1,C u t,
859,61-1,VIETNAMESE,vie,"die",1494,61,tet,1,t e t,
860,61-1,RUC,scb,"die",1494,61,kuCit,1,k u C i t,
861,61-1,MON,mnw,"die",1494,61,khy$uit,1,khy$ u i t,
862,61-1,NYAKUR,cbn,"die",1494,61,k3CEt,1,k 3 C E t,
863,61-2,KHMER,khm,"die",1494,61,slap,2,s l a p,
864,61-3,KUI_THAILAND,kdt,"die",1494,61,lah,3,l a h,
865,61-4,SEMAI,sea,"die",1494,61,dat,4,d a t,
866,61-5,WA,wbm,"die",1494,61,yum,5,y u m,
867,61-5,DEANG,pce,"die",1494,61,yam,5,y a m,
868,61-6,KHMU,kjg,"die",1494,61,han,6,h a n,
869,61-6,KSINMUL,puo,"die",1494,61,si3n,6,s i 3 n,
870,61-2,KHASI,kha,"die",1494,61,iap noh,2,i a p _ n o h,
871,61-1,MUNDARI,unr,"die",1494,61,goZu7,1,g o Z u 7,
872,62-7,JEH,jeh,"kill",1417,62,Zah,7,Z a h,
873,62-2,BAHNAR,bdq,"kill",1417,62,p3loC,2,p 3 l o C,
874,62-1,CHRAU,crw,"kill",1417,62,taCut,1,t a C u t,
875,62-1,VIETNAMESE,vie,"kill",1417,62,giet,1,g i e t,
876,62-1,RUC,scb,"kill",1417,62,kaCit,1,k a C i t,
877,62-1,MON,mnw,"kill",1417,62,gaCuit,1,g a C u i t,
878,62-1,NYAKUR,cbn,"kill",1417,62,k3CEt,1,k 3 C E t,
879,62-3,KHMER,khm,"kill",1417,62,s3mlap,3,s 3 m l a p,
880,62-1,KUI_THAILAND,kdt,"kill",1417,62,k3CEt,1,k 3 C E t,
881,62-4,SEMAI,sea,"kill",1417,62,p3rdat,4,p 3 r d a t,
882,62-8,WA,wbm,"kill",1417,62,pa3h,8,p a 3 h,
883,62-5,DEANG,pce,"kill",1417,62,Nah,5,N a h,
884,62-6,KHMU,kjg,"kill",1417,62,ph~an,6,ph~ a n,
885,62-6,KSINMUL,puo,"kill",1417,62,p3si3n,6,p 3 s i 3 n,
886,62-3,KHASI,kha,"kill",1417,62,piniap,3,p i n i a p,
887,62-1,MUNDARI,unr,"kill",1417,62,gie7,1,g i e 7,
888,63-1,JEH,jeh,"swim",1439,63,p3loi,1,p 3 l o i,
889,63-1,BAHNAR,bdq,"swim",1439,63,gl3i,1,g l 3 i,
890,63-3,RUC,scb,"swim",1439,63,aya,3,a y a,
891,63-4,MON,mnw,"swim",1439,63,biN,4,b i N,
892,63-4,NYAKUR,cbn,"swim",1439,63,bi5,4,b i 5,
893,63-5,KHMER,khm,"swim",1439,63,hel,5,h e l,
894,63-1,KUI_THAILAND,kdt,"swim",1439,63,loi,1,l o i,
895,63-1,SEMAI,sea,"swim",1439,63,loy,1,l o y,
896,63-1,WA,wbm,"swim",1439,63,loi,1,l o i,
897,63-8,DEANG,pce,"swim",1439,63,lam Na,8,l a m _ N a,
898,63-5,KHMU,kjg,"swim",1439,63,way,5,w a y,
899,63-1,KSINMUL,puo,"swim",1439,63,loy,1,l o y,
900,63-6,KHASI,kha,"swim",1439,63,ZiNi,6,Z i N i,
901,63-7,MUNDARI,unr,"swim",1439,63,oyar,7,o y a r,
902,64-1,JEH,jeh,"fly",1441,64,t3pal,1,t 3 p a l,
903,64-1,BAHNAR,bdq,"fly",1441,64,par,1,p a r,
904,64-1,CHRAU,crw,"fly",1441,64,par,1,p a r,
905,64-1,VIETNAMESE,vie,"fly",1441,64,bay,1,b a y,
906,64-1,RUC,scb,"fly",1441,64,p3l,1,p 3 l,
907,64-1,MON,mnw,"fly",1441,64,paw,1,p a w,
908,64-1,NYAKUR,cbn,"fly",1441,64,ph~ar,1,ph~ a r,
909,64-2,KHMER,khm,"fly",1441,64,ha3r,2,h a 3 r,
910,64-1,KUI_THAILAND,kdt,"fly",1441,64,par,1,p a r,
911,64-3,SEMAI,sea,"fly",1441,64,hEkN,3,h E k N,
912,64-1,WA,wbm,"fly",1441,64,pu,1,p u,
913,64-5,DEANG,pce,"fly",1441,64,ph~ru,5,ph~ r u,
914,64-6,KHMU,kjg,"fly",1441,64,tir,6,t i r,
915,64-1,KSINMUL,puo,"fly",1441,64,pal,1,p a l,
916,64-2,KHASI,kha,"fly",1441,64,her,2,h e r,
917,64-1,MUNDARI,unr,"fly",1441,64,apir,1,a p i r,
918,65-1,JEH,jeh,"walk",1443,65,Ciu,1,C i u,
919,65-2,BAHNAR,bdq,"walk",1443,65,ano,2,a n o,
920,65-3,CHRAU,crw,"walk",1443,65,sa7,3,s a 7,also: han
921,65-4,VIETNAMESE,vie,"walk",1443,65,di,4,d i,
922,65-4,RUC,scb,"walk",1443,65,ti,4,t i,
923,65-5,NYAKUR,cbn,"walk",1443,65,ar,5,a r,
924,65-6,KHMER,khm,"walk",1443,65,ta3r,6,t a 3 r,
925,65-7,KUI_THAILAND,kdt,"walk",1443,65,huC,7,h u C,
926,65-8,SEMAI,sea,"walk",1443,65,Cip,8,C i p,
927,65-9,WA,wbm,"walk",1443,65,hu,9,h u,
928,65-9,DEANG,pce,"walk",1443,65,hau,9,h a u,
929,65-10,KHMU,kjg,"walk",1443,65,yoh,10,y o h,
930,65-10,KSINMUL,puo,"walk",1443,65,zu,10,z u,
931,65-11,KHASI,kha,"walk",1443,65,iaid,11,i a i d,
932,65-12,MUNDARI,unr,"walk",1443,65,sen,12,s e n,
933,66-1,RUC,scb,"come",1446,66,ti,1,t i,
934,66-2,MON,mnw,"come",1446,66,kluN,2,k l u N,
935,66-2,NYAKUR,cbn,"come",1446,66,loN,2,l o N,
936,66-3,KHMER,khm,"come",1446,66,mok,3,m o k,
937,66-4,KUI_THAILAND,kdt,"come",1446,66,Cau,4,C a u,
938,66-5,SEMAI,sea,"come",1446,66,bEy,5,b E y,
939,66-6,WA,wbm,"come",1446,66,hoik,6,h o i k,
940,66-7,DEANG,pce,"come",1446,66,rot,7,r o t,
941,66-8,KHMU,kjg,"come",1446,66,kay,8,k a y,
942,66-9,KSINMUL,puo,"come",1446,66,pleh,9,p l e h,
943,66-10,KHASI,kha,"come",1446,66,wan,10,w a n,
944,66-11,MUNDARI,unr,"come",1446,66,hiZu7,11,h i Z u 7,
945,67-1,JEH,jeh,"lie",1411,67,kat,1,k a t,
946,67-2,BAHNAR,bdq,"lie",1411,67,p3som,2,p 3 s o m,
947,67-3,CHRAU,crw,"lie",1411,67,vi7,3,v i 7,
948,67-4,VIETNAMESE,vie,"lie",1411,67,Nu,4,N u,also: nam
949,67-5,RUC,scb,"lie",1411,67,n3p,5,n 3 p,
950,67-3,MON,mnw,"lie",1411,67,wat,3,w a t,
951,67-12,NYAKUR,cbn,"lie",1411,67,pu5,12,p u 5,
952,67-6,KHMER,khm,"lie",1411,67,g3N,6,g 3 N,
953,67-7,KUI_THAILAND,kdt,"lie",1411,67,tiC,7,t i C,
954,67-8,SEMAI,sea,"lie",1411,67,da7,8,d a 7,
955,67-9,WA,wbm,"lie",1411,67,noi,9,n o i,
956,67-10,KHMU,kjg,"lie",1411,67,Nim,10,N i m,
957,67-10,KSINMUL,puo,"lie",1411,67,em,10,e m,
958,67-11,KHASI,kha,"lie",1411,67,sh~aniah,11,sh~ a n i a h,
959,67-7,MUNDARI,unr,"lie",1411,67,giti7,7,g i t i 7,
960,68-1,JEH,jeh,"sit",1416,68,sinan,1,s i n a n,
961,68-2,CHRAU,crw,"sit",1416,68,gu7,2,g u 7,
962,68-3,VIETNAMESE,vie,"sit",1416,68,Noi,3,N o i,
963,68-3,RUC,scb,"sit",1416,68,Noy,3,N o y,
964,68-4,MON,mnw,"sit",1416,68,gaZa7,4,g a Z a 7,
965,68-5,NYAKUR,cbn,"sit",1416,68,th~oN,5,th~ o N,
966,68-3,KHMER,khm,"sit",1416,68,3Nguy,3,3 N g u y,
967,68-3,SEMAI,sea,"sit",1416,68,g3y,3,g 3 y,
968,68-6,WA,wbm,"sit",1416,68,Nom,6,N o m,
969,68-3,DEANG,pce,"sit",1416,68,Noi,3,N o i,
970,68-7,KHMU,kjg,"sit",1416,68,ten,7,t e n,also: tan
971,68-8,KSINMUL,puo,"sit",1416,68,kli3n,8,k l i 3 n,
972,68-9,KHASI,kha,"sit",1416,68,sh~oN,9,sh~ o N,
973,68-10,MUNDARI,unr,"sit",1416,68,dub,10,d u b,
974,69-1,BAHNAR,bdq,"stand",1442,69,doN,1,d o N,
975,69-1,VIETNAMESE,vie,"stand",1442,69,duN Zay,1,d u N _ Z a y,
976,69-1,RUC,scb,"stand",1442,69,taN,1,t a N,
977,69-2,MON,mnw,"stand",1442,69,tuiw,2,t u i w,
978,69-3,NYAKUR,cbn,"stand",1442,69,y3n,3,y 3 n,
979,69-4,KHMER,khm,"stand",1442,69,Zh~ar,4,Zh~ a r,
980,69-3,KUI_THAILAND,kdt,"stand",1442,69,tey3N,3,t e y 3 N,
981,69-3,SEMAI,sea,"stand",1442,69,Zi5Z3k,3,Z i 5 Z 3 k,
982,69-5,WA,wbm,"stand",1442,69,CuN,5,C u N,
983,69-3,DEANG,pce,"stand",1442,69,ZaN,3,Z a N,
984,69-1,KHMU,kjg,"stand",1442,69,t3n,1,t 3 n,
985,69-6,KSINMUL,puo,"stand",1442,69,Cal,6,C a l,
986,69-3,KHASI,kha,"stand",1442,69,ieN,3,i e N,
987,69-1,MUNDARI,unr,"stand",1442,69,tiNgu,1,t i N g u,
988,70-1,JEH,jeh,"give",1447,70,doh,1,d o h,
989,70-2,BAHNAR,bdq,"give",1447,70,an,2,a n,
990,70-2,CHRAU,crw,"give",1447,70,an,2,a n,also: iun
991,70-3,VIETNAMESE,vie,"give",1447,70,to,3,t o,
992,70-4,MON,mnw,"give",1447,70,kuiw,4,k u i w,
993,70-4,NYAKUR,cbn,"give",1447,70,kul,4,k u l,
994,70-10,KHMER,khm,"give",1447,70,oy,10,o y,
995,70-2,KUI_THAILAND,kdt,"give",1447,70,an,2,a n,
996,70-5,SEMAI,sea,"give",1447,70,ok,5,o k,
997,70-6,WA,wbm,"give",1447,70,to7,6,t o 7,
998,70-9,DEANG,pce,"give",1447,70,don,9,d o n,
999,70-2,KHMU,kjg,"give",1447,70,un,2,u n,
1000,70-7,KSINMUL,puo,"give",1447,70,mah,7,m a h,
1001,70-8,MUNDARI,unr,"give",1447,70,om,8,o m,
1002,71-1,JEH,jeh,"speak",1623,71,t3tah,1,t 3 t a h,
1003,71-2,BAHNAR,bdq,"speak",1623,71,p3ma,2,p 3 m a,
1004,71-3,CHRAU,crw,"speak",1623,71,pa5,3,p a 5,
1005,71-1,VIETNAMESE,vie,"speak",1623,71,raN,1,r a N,
1006,71-4,RUC,scb,"speak",1623,71,Col,4,C o l,
1007,71-5,MON,mnw,"speak",1623,71,huim,5,h u i m,
1008,71-7,NYAKUR,cbn,"speak",1623,71,ph~ut,7,ph~ u t,
1009,71-6,KHMER,khm,"speak",1623,71,sr3ti,6,s r 3 t i,
1010,71-1,SEMAI,sea,"speak",1623,71,pder,1,p d e r,
1011,71-8,WA,wbm,"speak",1623,71,krai,8,k r a i,
1012,71-8,DEANG,pce,"speak",1623,71,grai,8,g r a i,
1013,71-9,KHMU,kjg,"speak",1623,71,lo,9,l o,
1014,71-10,KSINMUL,puo,"speak",1623,71,waw,10,w a w,
1015,71-11,KHASI,kha,"speak",1623,71,oN,11,o N,
1016,71-12,MUNDARI,unr,"speak",1623,71,men,12,m e n,
1017,72-1,JEH,jeh,"sun",1343,72,matNay,1,m a t N a y,
1018,72-2,BAHNAR,bdq,"sun",1343,72,nar,2,n a r,
1019,72-2,CHRAU,crw,"sun",1343,72,mat nar,2,m a t _ n a r,
1020,72-3,VIETNAMESE,vie,"sun",1343,72,mat Coi,3,m a t _ C o i,
1021,72-3,RUC,scb,"sun",1343,72,m3tpl3y,3,m 3 t p l 3 y,
1022,72-1,MON,mnw,"sun",1343,72,tNay,1,t N a y,
1023,72-1,NYAKUR,cbn,"sun",1343,72,ha*y,1,h a* y,
1024,72-1,KHMER,khm,"sun",1343,72,th~3Nay,1,th~ 3 N a y,
1025,72-4,KUI_THAILAND,kdt,"sun",1343,72,m3niaN,4,m 3 n i a N,
1026,72-5,SEMAI,sea,"sun",1343,72,matZis,5,m a t Z i s,
1027,72-1,WA,wbm,"sun",1343,72,siNai7,1,s i N a i 7,
1028,72-1,DEANG,pce,"sun",1343,72,sNoi,1,s N o i,
1029,72-3,KHMU,kjg,"sun",1343,72,matpri,3,m a t p r i,
1030,72-1,KSINMUL,puo,"sun",1343,72,C3lNe,1,C 3 l N e,
1031,72-1,KHASI,kha,"sun",1343,72,sNi,1,s N i,
1032,72-1,MUNDARI,unr,"sun",1343,72,siNgi,1,s i N g i,
1033,73-1,JEH,jeh,"moon",1313,73,kh~ei,1,kh~ e i,
1034,73-1,BAHNAR,bdq,"moon",1313,73,kh~ei,1,kh~ e i,
1035,73-1,CHRAU,crw,"moon",1313,73,kh~ay,1,kh~ a y,
1036,73-2,VIETNAMESE,vie,"moon",1313,73,CaN,2,C a N,
1037,73-3,MON,mnw,"moon",1313,73,gatu,3,g a t u,
1038,73-3,NYAKUR,cbn,"moon",1313,73,ntu7,3,n t u 7,
1039,73-1,KHMER,khm,"moon",1313,73,kh~E,1,kh~ E,
1040,73-2,KUI_THAILAND,kdt,"moon",1313,73,mph$riaNsai,2,mph$ r i a N s a i,
1041,73-1,SEMAI,sea,"moon",1313,73,gCE7,1,g C E 7,
1042,73-1,WA,wbm,"moon",1313,73,kh~i7,1,kh~ i 7,
1043,73-2,DEANG,pce,"moon",1313,73,plaN kiar,2,p l a N _ k i a r,
1044,73-5,KHMU,kjg,"moon",1313,73,moN,5,m o N,
1045,73-6,KSINMUL,puo,"moon",1313,73,blah,6,b l a h,
1046,73-7,KHASI,kha,"moon",1313,73,binai,7,b i n a i,
1047,74-1,JEH,jeh,"star",1430,74,hloN,1,h l o N,
1048,74-1,BAHNAR,bdq,"star",1430,74,s3NloN,1,s 3 N l o N,
1049,74-2,CHRAU,crw,"star",1430,74,sima5,2,s i m a 5,
1050,74-2,RUC,scb,"star",1430,74,kumi5,2,k u m i 5,
1051,74-2,MON,mnw,"star",1430,74,saman,2,s a m a n,
1052,74-3,KHMER,khm,"star",1430,74,ph~3kay,3,ph~ 3 k a y,
1053,74-4,KUI_THAILAND,kdt,"star",1430,74,ntar,4,n t a r,
1054,74-5,SEMAI,sea,"star",1430,74,prloy,5,p r l o y,
1055,74-2,WA,wbm,"star",1430,74,sim7~uiN,2,s i m7~ u i N,
1056,74-2,DEANG,pce,"star",1430,74,sman,2,s m a n,
1057,74-2,KHMU,kjg,"star",1430,74,s3rmin,2,s 3 r m i n,
1058,74-2,KSINMUL,puo,"star",1430,74,m35,2,m 3 5,
1059,74-5,KHASI,kha,"star",1430,74,kh~lur,5,kh~ l u r,
1060,74-6,MUNDARI,unr,"star",1430,74,ipil,6,i p i l,
1061,75-1,JEH,jeh,"water",948,75,dak,1,d a k,
1062,75-1,BAHNAR,bdq,"water",948,75,dak,1,d a k,
1063,75-1,CHRAU,crw,"water",948,75,da7,1,d a 7,
1064,75-1,VIETNAMESE,vie,"water",948,75,nuok,1,n u o k,
1065,75-1,RUC,scb,"water",948,75,da7,1,d a 7,
1066,75-1,MON,mnw,"water",948,75,dak,1,d a k,
1067,75-1,NYAKUR,cbn,"water",948,75,dak,1,d a k,
1068,75-1,KHMER,khm,"water",948,75,d3k,1,d 3 k,
1069,75-1,KUI_THAILAND,kdt,"water",948,75,dia7,1,d i a 7,
1070,75-2,SEMAI,sea,"water",948,75,tew,2,t e w,
1071,75-3,WA,wbm,"water",948,75,rom,3,r o m,
1072,75-3,DEANG,pce,"water",948,75,om,3,o m,
1073,75-3,KHMU,kjg,"water",948,75,om,3,o m,
1074,75-4,KSINMUL,puo,"water",948,75,hot,4,h o t,
1075,75-3,KHASI,kha,"water",948,75,um,3,u m,
1076,75-1,MUNDARI,unr,"water",948,75,da7,1,d a 7,
1077,76-1,JEH,jeh,"rain",658,76,mriah,1,m r i a h,
1078,76-2,BAHNAR,bdq,"rain",658,76,mi,2,m i,
1079,76-2,CHRAU,crw,"rain",658,76,mi,2,m i,
1080,76-2,VIETNAMESE,vie,"rain",658,76,mua,2,m u a,
1081,76-2,RUC,scb,"rain",658,76,kum3a,2,k u m 3 a,
1082,76-1,MON,mnw,"rain",658,76,bray,1,b r a y,
1083,76-1,NYAKUR,cbn,"rain",658,76,ph~rEy,1,ph~ r E y,
1084,76-3,KHMER,khm,"rain",658,76,bh~li3N,3,bh~ l i 3 N,
1085,76-2,KUI_THAILAND,kdt,"rain",658,76,m3mia,2,m 3 m i a,
1086,76-4,SEMAI,sea,"rain",658,76,mani7,4,m a n i 7,
1087,76-5,WA,wbm,"rain",658,76,lh~E7,5,lh~ E 7,
1088,76-6,DEANG,pce,"rain",658,76,klai,6,k l a i,
1089,76-2,KHMU,kjg,"rain",658,76,k3ma,2,k 3 m a,
1090,76-2,KSINMUL,puo,"rain",658,76,3m3,2,3 m 3,
1091,76-7,KHASI,kha,"rain",658,76,slap,7,s l a p,
1092,76-2,MUNDARI,unr,"rain",658,76,gama,2,g a m a,
1093,77-1,JEH,jeh,"stone",857,77,t3mou,1,t 3 m o u,
1094,77-1,BAHNAR,bdq,"stone",857,77,t3mo,1,t 3 m o,
1095,77-1,CHRAU,crw,"stone",857,77,tamo,1,t a m o,
1096,77-2,VIETNAMESE,vie,"stone",857,77,da,2,d a,
1097,77-2,RUC,scb,"stone",857,77,lata,2,l a t a,
1098,77-1,MON,mnw,"stone",857,77,tmo7,1,t m o 7,
1099,77-1,NYAKUR,cbn,"stone",857,77,hmo7,1,h m o 7,
1100,77-1,KHMER,khm,"stone",857,77,th~3mo,1,th~ 3 m o,
1101,77-1,KUI_THAILAND,kdt,"stone",857,77,t3mau,1,t 3 m a u,
1102,77-1,WA,wbm,"stone",857,77,si mau7,1,s i _ m a u 7,
1103,77-1,DEANG,pce,"stone",857,77,mau,1,m a u,
1104,77-3,KHMU,kjg,"stone",857,77,klaN,3,k l a N,
1105,77-3,KSINMUL,puo,"stone",857,77,3li3N,3,3 l i 3 N,
1106,77-1,KHASI,kha,"stone",857,77,maw,1,m a w,
1107,77-4,MUNDARI,unr,"stone",857,77,diri,4,d i r i,
1108,78-1,JEH,jeh,"sand",671,78,Coih,1,C o i h,
1109,78-1,BAHNAR,bdq,"sand",671,78,Cu3h,1,C u 3 h,
1110,78-1,CHRAU,crw,"sand",671,78,Cw~oh,1,Cw~ o h,
1111,78-2,VIETNAMESE,vie,"sand",671,78,kat,2,k a t,
1112,78-2,RUC,scb,"sand",671,78,t3kaC,2,t 3 k a C,
1113,78-3,MON,mnw,"sand",671,78,bti,3,b t i,
1114,78-3,NYAKUR,cbn,"sand",671,78,nt3l,3,n t 3 l,
1115,78-2,KHMER,khm,"sand",671,78,kh~3saC,2,kh~ 3 s a C,
1116,78-2,WA,wbm,"sand",671,78,mh~aik,2,mh~ a i k,
1117,78-2,DEANG,pce,"sand",671,78,kh~ai7,2,kh~ a i 7,
1118,78-4,KHMU,kjg,"sand",671,78,Cr~es,4,Cr~ e s,
1119,78-5,KHASI,kha,"sand",671,78,sh~iap,5,sh~ i a p,
1120,78-3,MUNDARI,unr,"sand",671,78,gitil,3,g i t i l,
1121,79-2,JEH,jeh,"earth",1228,79,neh,2,n e h,
1122,79-1,BAHNAR,bdq,"earth",1228,79,tEh,1,t E h,
1123,79-1,CHRAU,crw,"earth",1228,79,nteh,1,n t e h,
1124,79-1,VIETNAMESE,vie,"earth",1228,79,dat,1,d a t,
1125,79-1,MON,mnw,"earth",1228,79,ti,1,t i,
1126,79-1,NYAKUR,cbn,"earth",1228,79,ti7,1,t i 7,
1127,79-1,KHMER,khm,"earth",1228,79,ti,1,t i,
1128,79-1,KUI_THAILAND,kdt,"earth",1228,79,k3tE7,1,k 3 t E 7,
1129,79-1,SEMAI,sea,"earth",1228,79,te7,1,t e 7,
1130,79-1,WA,wbm,"earth",1228,79,tE7,1,t E 7,
1131,79-1,DEANG,pce,"earth",1228,79,"k""tai",1,"k"" t a i",
1132,79-1,KHMU,kjg,"earth",1228,79,p3te,1,p 3 t e,
1133,79-1,KSINMUL,puo,"earth",1228,79,k3te,1,k 3 t e,
