ID,Cognateset_ID,Language_ID,ISO639P3code,Gloss,Concepticon_ID,Parameter_ID,Form,Class,Segments,Comment
1475,1333-528,Nanchang,,"neck",1333,1333,ʨjɑŋ²¹³,528,tɕ j ɑ ŋ ²¹³,
1476,1333-531,Chengdu,,"neck",1333,1333,ʨin⁵³ʦɿ⁵³,531,tɕ i n ⁵³ ts ɿ ⁵³,
1477,1333-532,Chengdu,,"neck",1333,1333,ʨin⁵³xaŋ¹³,532,tɕ i n ⁵³ x a ŋ ¹³,
1478,1333-534,Taoyuan,,"neck",1333,1333,paʔ⁵⁴ʦəʔ,534,p a ʔ ⁵⁴ ts ə ʔ,
1479,1333-539,Shexian,,"neck",1333,1333,xa³⁵ʨjʌ̃³⁵,539,x a ³⁵ tɕ j ʌ̃ ∼ ³⁵,
1480,1333-533,Beijing,,"neck",1333,1333,po³⁵kə̃r²¹⁴,533,p o ³⁵ k ə̃ ∼ r ²¹⁴,
1481,1333-534,Beijing,,"neck",1333,1333,po³⁵ʦɿ³,534,p o ³⁵ ts ɿ ³,
1482,1333-534,Kunming,,"neck",1333,1333,po³¹ʦɿ⁵³,534,p o ³¹ ts ɿ ⁵³,
1483,1333-540,Shanghai,,"neck",1333,1333,dɤ¹³ʨiŋ³⁵,540,d ɤ ¹³ tɕ i ŋ ³⁵,
1484,1483-341,Meixian,,"nine",1483,1483,kju³¹,341,k j u ³¹,
1485,1483-341,Changsha,,"nine",1483,1483,ʨjəw⁴¹,341,tɕ j ə w ⁴¹,
1486,1483-341,Guiyang,,"nine",1483,1483,ʨjəw⁴²,341,tɕ j ə w ⁴²,
1487,1483-341,Xiamen,,"nine",1483,1483,kaw⁵³,341,k a w ⁵³,
1488,1483-341,Hefei,,"nine",1483,1483,ʨjɯ²⁴,341,tɕ j ɯ ²⁴,
1489,1483-341,Jinan,,"nine",1483,1483,ʨjow⁵⁵,341,tɕ j o w ⁵⁵,
1490,1483-341,Hangzhou,,"nine",1483,1483,ʨjø⁵³,341,tɕ j ø ⁵³,
1491,1483-341,Guangzhou,,"nine",1483,1483,kɐw³⁵,341,k ɐ w ³⁵,
1492,1483-341,Nanchang,,"nine",1483,1483,ʨju²¹³,341,tɕ j u ²¹³,
1493,1483-341,Chengdu,,"nine",1483,1483,ʨjəw⁵³,341,tɕ j ə w ⁵³,
1494,1483-341,Taoyuan,,"nine",1483,1483,ʨjəw⁵³,341,tɕ j ə w ⁵³,
1495,1483-341,Shexian,,"nine",1483,1483,ʨju³⁵,341,tɕ j u ³⁵,
1496,1483-341,Beijing,,"nine",1483,1483,ʨjow²¹⁴,341,tɕ j o w ²¹⁴,
1497,1483-341,Kunming,,"nine",1483,1483,ʨjəw⁵³,341,tɕ j ə w ⁵³,
1498,1483-341,Shanghai,,"nine",1483,1483,ʨjɤ³⁵,341,tɕ j ɤ ³⁵,
1499,973-756,Meixian,,"noodles",973,973,mjen⁵³,756,m j e n ⁵³,
1500,973-756,Changsha,,"noodles",973,973,mjẽ¹¹,756,m j ẽ ∼ ¹¹,
1501,973-756,Guiyang,,"noodles",973,973,mjan²¹³,756,m j a n ²¹³,
1502,973-757,Guiyang,,"noodles",973,973,mjan²¹³tʰjao²¹,757,m j a n ²¹³ tʰ j a o ²¹,
1503,973-756,Xiamen,,"noodles",973,973,mi²²,756,m i ²²,
1504,973-757,Hefei,,"noodles",973,973,mjɪ̃⁵³tʰjɔ⁵⁵,757,m j ɪ̃ ∼ ⁵³ tʰ j ɔ ⁵⁵,
1505,973-757,Jinan,,"noodles",973,973,mjã²¹tʰjɔr⁴²,757,m j ã ∼ ²¹ tʰ j ɔ r ⁴²,
1506,973-756,Jinan,,"noodles",973,973,mjã²¹,756,m j ã ∼ ²¹,
1507,973-756,Hangzhou,,"noodles",973,973,mjᴇ̃¹³,756,m j ɛ̃ ∼ ¹³,
1508,973-756,Guangzhou,,"noodles",973,973,min²²,756,m i n ²²,
1509,973-756,Nanchang,,"noodles",973,973,mjɛn²¹,756,m j ɛ n ²¹,
1510,973-756,Chengdu,,"noodles",973,973,mjan¹³,756,m j a n ¹³,
1511,973-757,Chengdu,,"noodles",973,973,mjan¹³tʰjər³¹,757,m j a n ¹³ tʰ j ə r ³¹,
1512,973-756,Taoyuan,,"noodles",973,973,mje⁴⁵,756,m j e ⁴⁵,
1513,973-756,Shexian,,"noodles",973,973,me²²,756,m e ²²,
1514,973-757,Beijing,,"noodles",973,973,mjan⁵¹tʰjɑwiɑur,757,m j a n ⁵¹ tʰ j ɑ w r,
1515,973-756,Beijing,,"noodles",973,973,mjan⁵¹,756,m j a n ⁵¹,
1516,973-756,Kunming,,"noodles",973,973,mjɛ̃²¹²,756,m j ɛ̃ ∼ ²¹²,
1517,973-756,Shanghai,,"noodles",973,973,mi¹³,756,m i ¹³,
1518,973-758,Shanghai,,"noodles",973,973,ʨʰjɪʔ⁵mi¹³,758,tɕʰ j ɪ ʔ ⁵ m i ¹³,
1519,1221-521,Meixian,,"nose",1221,1221,pʰi⁵³kuŋ⁴⁴,521,pʰ i ⁵³ k u ŋ ⁴⁴,
1520,1221-522,Changsha,,"nose",1221,1221,pi²⁴ʦɿ,522,p i ²⁴ ts ɿ,
1521,1221-522,Guiyang,,"nose",1221,1221,pi²¹ʦɿ⁴²,522,p i ²¹ ts ɿ ⁴²,
1522,1221-523,Xiamen,,"nose",1221,1221,pʰĩ²²jã⁵³,523,pʰ ĩ ∼ ²² j ã ∼ ⁵³,
1523,1221-520,Xiamen,,"nose",1221,1221,pʰĩ²²,520,pʰ ĩ ∼ ²²,
1524,1221-522,Hefei,,"nose",1221,1221,pjəʔ⁵ʦə,522,p j ə ʔ ⁵ ts ə,
1525,1221-522,Jinan,,"nose",1221,1221,pi⁴²ʦɿ,522,p i ⁴² ts ɿ,
1526,1221-524,Hangzhou,,"nose",1221,1221,bɑʔ²dej²¹³,524,b ɑ ʔ ² d e j ²¹³,
1527,1221-525,Guangzhou,,"nose",1221,1221,pej²²kɔ⁵⁵,525,p e j ²² k ɔ ⁵⁵,
1528,1221-521,Nanchang,,"nose",1221,1221,pʰiʔ²kuŋ⁰²,521,pʰ i ʔ ² k u ŋ ⁰²,
1529,1221-522,Chengdu,,"nose",1221,1221,pi³¹ʦɿ⁵³,522,p i ³¹ ts ɿ ⁵³,
1530,1221-522,Taoyuan,,"nose",1221,1221,pjəʔ⁵⁴ʦəʔ,522,p j ə ʔ ⁵⁴ ts ə ʔ,
1531,1221-524,Shexian,,"nose",1221,1221,pʰi²²tʰju⁴⁴,524,pʰ i ²² tʰ j u ⁴⁴,
1532,1221-526,Shexian,,"nose",1221,1221,pʰi²²kʰwʌ̃³⁵,526,pʰ i ²² kʰ w ʌ̃ ∼ ³⁵,
1533,1221-522,Beijing,,"nose",1221,1221,pi³⁵ʦɿ³,522,p i ³⁵ ts ɿ ³,
1534,1221-522,Kunming,,"nose",1221,1221,pi³¹ʦɿ⁵³,522,p i ³¹ ts ɿ ⁵³,
1535,1221-524,Shanghai,,"nose",1221,1221,bjɪʔ¹dɤ¹³,524,b j ɪ ʔ ¹ d ɤ ¹³,
1536,1104-925,Meixian,,"nurse",1104,1104,paw³¹me⁴⁴,925,p a w ³¹ m e ⁴⁴,
1537,1104-926,Changsha,,"nurse",1104,1104,ȵy⁴¹koŋ³³,926,nʲ y ⁴¹ k o ŋ ³³,
1538,1104-925,Changsha,,"nurse",1104,1104,paw⁴¹mo⁴¹,925,p a w ⁴¹ m o ⁴¹,
1539,1104-925,Guiyang,,"nurse",1104,1104,pa⁴²mu⁴²,925,p a ⁴² m u ⁴²,
1540,1104-925,Xiamen,,"nurse",1104,1104,po⁵³bu,925,p o ⁵³ b u,
1541,1104-928,Xiamen,,"nurse",1104,1104,ʦʰjã²¹e,928,tsʰ j ã ∼ ²¹ e,
1542,1104-929,Hefei,,"nurse",1104,1104,pɑ̃²¹kəŋ²¹tjəʔ,929,p ɑ̃ ∼ ²¹ k ə ŋ ²¹ t j ə ʔ,
1543,1104-925,Jinan,,"nurse",1104,1104,pɔ⁵⁵mu⁵⁵,925,p ɔ ⁵⁵ m u ⁵⁵,
1544,1104-931,Jinan,,"nurse",1104,1104,lɔ⁵⁵ma²¹³ʦɿ,931,l ɔ ⁵⁵ m a ²¹³ ts ɿ,
1545,1104-925,Hangzhou,,"nurse",1104,1104,pɔ⁵³mu⁵³,925,p ɔ ⁵³ m u ⁵³,
1546,1104-932,Hangzhou,,"nurse",1104,1104,ʔɑ³³i²¹³,932,ʔ ɑ ³³ i ²¹³,
1547,1104-927,Guangzhou,,"nurse",1104,1104,koŋ⁵³jɐn²¹,927,k o ŋ ⁵³ j ɐ n ²¹,
1548,1104-925,Guangzhou,,"nurse",1104,1104,pow³⁵mow²³,925,p o w ³⁵ m o w ²³,
1549,1104-933,Nanchang,,"nurse",1104,1104,ʨi⁴⁵ȵjɔŋ⁰⁴,933,tɕ i ⁴⁵ nʲ j ɔ ŋ ⁰⁴,
1550,1104-925,Nanchang,,"nurse",1104,1104,pɑw²¹³mu²¹³,925,p ɑ w ²¹³ m u ²¹³,
1551,1104-925,Chengdu,,"nurse",1104,1104,paw⁵³mu⁵³,925,p a w ⁵³ m u ⁵³,
1552,1104-936,Chengdu,,"nurse",1104,1104,naj⁵³mər⁵⁵,936,n a j ⁵³ m ə r ⁵⁵,
1553,1104-937,Chengdu,,"nurse",1104,1104,naj⁵³ma⁵⁵ʦɿ⁵³,937,n a j ⁵³ m a ⁵⁵ ts ɿ ⁵³,
1554,1104-925,Taoyuan,,"nurse",1104,1104,paw⁵³mu⁵³,925,p a w ⁵³ m u ⁵³,
1555,1104-935,Shexian,,"nurse",1104,1104,na³⁵m̩³⁵,935,n a ³⁵ m̩ ³⁵,
1556,1104-930,Shexian,,"nurse",1104,1104,pɔ³¹jʌ̃⁴⁴ka³¹ɛ,930,p ɔ ³¹ j ʌ̃ ∼ ⁴⁴ k a ³¹ ɛ,
1557,1104-925,Beijing,,"nurse",1104,1104,pɑw²¹⁴mu²¹⁴,925,p ɑ w ²¹⁴ m u ²¹⁴,
1558,1104-931,Beijing,,"nurse",1104,1104,lɑw²¹⁴ma⁵⁵ʦɿ²,931,l ɑ w ²¹⁴ m a ⁵⁵ ts ɿ ²,
1559,1104-925,Kunming,,"nurse",1104,1104,pɔ⁵³mu⁵³,925,p ɔ ⁵³ m u ⁵³,
1560,1104-934,Shanghai,,"nurse",1104,1104,ȵjã¹³ɦi¹³,934,nʲ j ã ∼ ¹³ ɦ i ¹³,
1561,1104-925,Shanghai,,"nurse",1104,1104,pɔ³⁵mu¹³,925,p ɔ ³⁵ m u ¹³,
1562,406-869,Meixian,,"old man",406,406,law³¹a⁴⁴pak¹,869,l a w ³¹ a ⁴⁴ p a k ¹,
1563,406-871,Changsha,,"old man",406,406,law⁴¹kõ³³ʦɿ,871,l a w ⁴¹ k õ ∼ ³³ ts ɿ,
1564,406-872,Guiyang,,"old man",406,406,la⁴²ʦej⁴²,872,l a ⁴² ts e j ⁴²,
1565,406-873,Xiamen,,"old man",406,406,law²²he⁵³ja⁵³,873,l a w ²² h e ⁵³ j a ⁵³,
1566,406-875,Hefei,,"old man",406,406,lɔ²⁴tʰɯ⁵⁵ʦə,875,l ɔ ²⁴ tʰ ɯ ⁵⁵ ts ə,
1567,406-874,Jinan,,"old man",406,406,lɔ⁵⁵tʰowr⁴²,874,l ɔ ⁵⁵ tʰ o w r ⁴²,
1568,406-875,Jinan,,"old man",406,406,lɔ⁵⁵tʰow⁴²ʦɿ,875,l ɔ ⁵⁵ tʰ o w ⁴² ts ɿ,
1569,406-876,Hangzhou,,"old man",406,406,lɔ⁵³dej²¹³əl²¹³,876,l ɔ ⁵³ d e j ²¹³ ə l ²¹³,
1570,406-877,Guangzhou,,"old man",406,406,low²³haŋ⁵⁵,877,l o w ²³ h a ŋ ⁵⁵,
1571,406-883,Guangzhou,,"old man",406,406,pak³fu²²,883,p a k ³ f u ²²,
1572,406-875,Nanchang,,"old man",406,406,lɑw²¹³tʰɛw²⁴ʦɿ⁰⁴,875,l ɑ w ²¹³ tʰ ɛ w ²⁴ ts ɿ ⁰⁴,
1573,406-874,Chengdu,,"old man",406,406,naw⁵³tʰər³¹,874,n a w ⁵³ tʰ ə r ³¹,
1574,406-878,Chengdu,,"old man",406,406,naw⁵³xər¹³,878,n a w ⁵³ x ə r ¹³,
1575,406-875,Chengdu,,"old man",406,406,naw⁵³tʰəw³¹ʦɿ⁵³,875,n a w ⁵³ tʰ ə w ³¹ ts ɿ ⁵³,
1576,406-879,Taoyuan,,"old man",406,406,law⁵³xæ̃⁴⁵xæ̃⁴⁵,879,l a w ⁵³ x æ̃ ∼ ⁴⁵ x æ̃ ∼ ⁴⁵,
1577,406-880,Taoyuan,,"old man",406,406,law⁵³pi¹¹tʰəw¹¹ʦəʔ,880,l a w ⁵³ p i ¹¹ tʰ ə w ¹¹ ts ə ʔ,
1578,406-875,Shexian,,"old man",406,406,lɔ³⁵tʰju⁴⁴ʦɿ,875,l ɔ ³⁵ tʰ j u ⁴⁴ ts ɿ,
1579,406-881,Shexian,,"old man",406,406,lɔ³⁵jʌ̃⁴⁴ka³¹,881,l ɔ ³⁵ j ʌ̃ ∼ ⁴⁴ k a ³¹,
1580,406-874,Beijing,,"old man",406,406,lɑw²¹⁴tʰowr³⁵,874,l ɑ w ²¹⁴ tʰ o w r ³⁵,
1581,406-870,Kunming,,"old man",406,406,lɔ⁵³kwə⁴⁴,870,l ɔ ⁵³ k w ə ⁴⁴,
1582,406-882,Shanghai,,"old man",406,406,lɔ¹³koŋ⁵³koŋ⁵³,882,l ɔ ¹³ k o ŋ ⁵³ k o ŋ ⁵³,
1583,406-875,Shanghai,,"old man",406,406,lɔ¹³dɤ¹³ʦɿ³⁵,875,l ɔ ¹³ d ɤ ¹³ ts ɿ ³⁵,
1584,1741-99,Meixian,,"on",1741,1741,soŋ⁵³poj⁵³,99,s o ŋ ⁵³ p o j ⁵³,
1585,1741-100,Changsha,,"on",1741,1741,ʂan¹¹mjẽ,100,ʂ a n ¹¹ m j ẽ ∼,
1586,1741-107,Changsha,,"on",1741,1741,kaw³³təw,107,k a w ³³ t ə w,
1587,1741-102,Changsha,,"on",1741,1741,ʂan¹¹təw,102,ʂ a n ¹¹ t ə w,
1588,1741-102,Guiyang,,"on",1741,1741,saŋ²¹³tʰəw⁵⁵,102,s a ŋ ²¹³ tʰ ə w ⁵⁵,
1589,1741-106,Guiyang,,"on",1741,1741,ka⁵⁵saŋ²¹³,106,k a ⁵⁵ s a ŋ ²¹³,
1590,1741-111,Xiamen,,"on",1741,1741,tiŋ⁵³tʰaw,111,t i ŋ ⁵³ tʰ a w,
1591,1741-110,Xiamen,,"on",1741,1741,tiŋ⁵³bin²²,110,t i ŋ ⁵³ b i n ²²,
1592,1741-107,Hefei,,"on",1741,1741,kɔ²¹tʰɯ,107,k ɔ ²¹ tʰ ɯ,
1593,1741-102,Jinan,,"on",1741,1741,ʂaŋ²¹tʰow,102,ʂ a ŋ ²¹ tʰ o w,
1594,1741-103,Jinan,,"on",1741,1741,ʂaŋ²¹pjɛr,103,ʂ a ŋ ²¹ p j ɛ r,
1595,1741-109,Jinan,,"on",1741,1741,tiŋ⁵⁵ʂaŋ,109,t i ŋ ⁵⁵ ʂ a ŋ,
1596,1741-107,Hangzhou,,"on",1741,1741,kɔ³³dej²¹³,107,k ɔ ³³ d e j ²¹³,
1597,1741-102,Hangzhou,,"on",1741,1741,zɑŋ¹³dej²¹³,102,z ɑ ŋ ¹³ d e j ²¹³,
1598,1741-104,Guangzhou,,"on",1741,1741,sœŋ²²pin²²,104,s œ ŋ ²² p i n ²²,
1599,1741-101,Guangzhou,,"on",1741,1741,sœŋ²²kow⁵⁵,101,s œ ŋ ²² k o w ⁵⁵,
1600,1741-102,Nanchang,,"on",1741,1741,sɔŋ²¹tʰɛw⁰²,102,s ɔ ŋ ²¹ tʰ ɛ w ⁰²,
1601,1741-107,Nanchang,,"on",1741,1741,kɑw⁴²tʰɛw⁰²,107,k ɑ w ⁴² tʰ ɛ w ⁰²,
1602,1741-102,Chengdu,,"on",1741,1741,saŋ¹³tʰəw³¹,102,s a ŋ ¹³ tʰ ə w ³¹,
1603,1741-103,Chengdu,,"on",1741,1741,saŋ¹³pjan⁵⁵,103,s a ŋ ¹³ p j a n ⁵⁵,
1604,1741-100,Chengdu,,"on",1741,1741,saŋ¹³mjan¹³,100,s a ŋ ¹³ m j a n ¹³,
1605,1741-107,Chengdu,,"on",1741,1741,kaw⁵⁵tʰəw³¹,107,k a w ⁵⁵ tʰ ə w ³¹,
1606,1741-106,Chengdu,,"on",1741,1741,kaw⁵⁵saŋ¹³,106,k a w ⁵⁵ s a ŋ ¹³,
1607,1741-109,Chengdu,,"on",1741,1741,tin⁵³saŋ¹³,109,t i n ⁵³ s a ŋ ¹³,
1608,1741-112,Taoyuan,,"on",1741,1741,naw⁵³tʰəw¹¹,112,n a w ⁵³ tʰ ə w ¹¹,
1609,1741-102,Taoyuan,,"on",1741,1741,sɒ̃⁴⁵tʰəw⁵³,102,s ɒ̃ ∼ ⁴⁵ tʰ ə w ⁵³,
1610,1741-102,Shexian,,"on",1741,1741,ɕja²²tʰju⁴⁴,102,ɕ j a ²² tʰ j u ⁴⁴,
1611,1741-102,Beijing,,"on",1741,1741,ʂɑŋ⁵¹tʰow¹,102,ʂ ɑ ŋ ⁵¹ tʰ o w ¹,
1612,1741-103,Beijing,,"on",1741,1741,ʂɑŋ⁵¹pjar¹,103,ʂ ɑ ŋ ⁵¹ p j a r ¹,
1613,1741-105,Kunming,,"on",1741,1741,ʂᴀ̃²¹²ʂəw,105,ʂ ã ∼ ²¹² ʂ ə w,
1614,1741-108,Kunming,,"on",1741,1741,kɔ⁴⁴ʂəw⁵³,108,k ɔ ⁴⁴ ʂ ə w ⁵³,
1615,1741-102,Shanghai,,"on",1741,1741,zɑ̃¹³dɤ¹³,102,z ɑ̃ ∼ ¹³ d ɤ ¹³,
1616,1741-107,Shanghai,,"on",1741,1741,kɔ⁵³dɤ¹³,107,k ɔ ⁵³ d ɤ ¹³,
1617,1031-313,Meixian,,"on purpose",1031,1031,ku⁵³i⁵³,313,k u ⁵³ i ⁵³,
1618,1031-314,Meixian,,"on purpose",1031,1031,ju⁴⁴i⁵³,314,j u ⁴⁴ i ⁵³,
1619,1031-313,Changsha,,"on purpose",1031,1031,ku⁵⁵i⁵⁵,313,k u ⁵⁵ i ⁵⁵,
1620,1031-317,Changsha,,"on purpose",1031,1031,pa¹¹ʂʅ¹¹,317,p a ¹¹ ʂ ʅ ¹¹,
1621,1031-316,Guiyang,,"on purpose",1031,1031,pa²¹³i²¹³,316,p a ²¹³ i ²¹³,
1622,1031-319,Guiyang,,"on purpose",1031,1031,tjao⁵⁵i²¹³,319,t j a o ⁵⁵ i ²¹³,
1623,1031-318,Xiamen,,"on purpose",1031,1031,tʰjaw⁵⁵kɔ²¹i²¹,318,tʰ j a w ⁵⁵ k ɔ ²¹ i ²¹,
1624,1031-320,Xiamen,,"on purpose",1031,1031,tʰjaw⁵⁵kaŋ⁵⁵,320,tʰ j a w ⁵⁵ k a ŋ ⁵⁵,
1625,1031-313,Hefei,,"on purpose",1031,1031,ku⁵³zɿ,313,k u ⁵³ z ɿ,
1626,1031-321,Hefei,,"on purpose",1031,1031,pa⁵³pa⁵³,321,p a ⁵³ p a ⁵³,
1627,1031-323,Jinan,,"on purpose",1031,1031,tej⁴²vejti,323,t e j ⁴² v e j ⁰ t i,
1628,1031-322,Hangzhou,,"on purpose",1031,1031,dəʔ²wi¹³,322,d ə ʔ ² w i ¹³,
1629,1031-324,Guangzhou,,"on purpose",1031,1031,tɐk²tɐŋ⁵⁵,324,t ɐ k ² t ɐ ŋ ⁵⁵,
1630,1031-327,Guangzhou,,"on purpose",1031,1031,ʦyn⁵⁵tɐŋ⁵⁵,327,ts y n ⁵⁵ t ɐ ŋ ⁵⁵,
1631,1031-325,Nanchang,,"on purpose",1031,1031,tʰɛʔ²sɿ⁰²,325,tʰ ɛ ʔ ² s ɿ ⁰²,
1632,1031-329,Chengdu,,"on purpose",1031,1031,ni¹³pjan⁵⁵,329,n i ¹³ p j a n ⁵⁵,
1633,1031-330,Chengdu,,"on purpose",1031,1031,ʦʰən³¹ɕin⁵⁵,330,tsʰ ə n ³¹ ɕ i n ⁵⁵,
1634,1031-326,Taoyuan,,"on purpose",1031,1031,ʦwæ̃¹¹i⁴⁵,326,ts w æ̃ ∼ ¹¹ i ⁴⁵,
1635,1031-313,Taoyuan,,"on purpose",1031,1031,ku⁴⁵i⁴⁵,313,k u ⁴⁵ i ⁴⁵,
1636,1031-330,Taoyuan,,"on purpose",1031,1031,ʦʰəŋ¹¹ɕjəŋ¹¹,330,tsʰ ə ŋ ¹¹ ɕ j ə ŋ ¹¹,
1637,1031-314,Shexian,,"on purpose",1031,1031,ju³⁵i³²⁴,314,j u ³⁵ i ³²⁴,
1638,1031-313,Beijing,,"on purpose",1031,1031,ku⁵¹i⁵¹,313,k u ⁵¹ i ⁵¹,
1639,1031-316,Kunming,,"on purpose",1031,1031,pᴀ²¹²i²¹²,316,p a ²¹² i ²¹²,
1640,1031-313,Kunming,,"on purpose",1031,1031,ku²¹²i²¹²,313,k u ²¹² i ²¹²,
1641,1031-314,Shanghai,,"on purpose",1031,1031,ɦjɤ¹³i⁵³,314,ɦ j ɤ ¹³ i ⁵³,
1642,1031-331,Shanghai,,"on purpose",1031,1031,djɪʔ¹ɦwe¹³,331,d j ɪ ʔ ¹ ɦ w e ¹³,
1643,1031-315,Shanghai,,"on purpose",1031,1031,ɦjɤ¹³ɕiŋ⁵³,315,ɦ j ɤ ¹³ ɕ i ŋ ⁵³,
1644,1493-332,Meixian,,"one",1493,1493,it¹,332,i t ¹,
1645,1493-332,Changsha,,"one",1493,1493,i²⁴,332,i ²⁴,
1646,1493-332,Guiyang,,"one",1493,1493,i²¹,332,i ²¹,
1647,1493-332,Xiamen,,"one",1493,1493,it³²,332,i t ³²,
1648,1493-332,Hefei,,"one",1493,1493,jəʔ⁵,332,j ə ʔ ⁵,
1649,1493-332,Jinan,,"one",1493,1493,i²¹³,332,i ²¹³,
1650,1493-332,Hangzhou,,"one",1493,1493,ʔjəʔ⁵,332,ʔ j ə ʔ ⁵,
1651,1493-332,Guangzhou,,"one",1493,1493,jɐt⁵,332,j ɐ t ⁵,
1652,1493-332,Nanchang,,"one",1493,1493,iʔ⁵,332,i ʔ ⁵,
1653,1493-332,Chengdu,,"one",1493,1493,i³¹,332,i ³¹,
1654,1493-332,Taoyuan,,"one",1493,1493,jəʔ²,332,j ə ʔ ²,
1655,1493-332,Shexian,,"one",1493,1493,iʔ²¹,332,i ʔ ²¹,
1656,1493-332,Beijing,,"one",1493,1493,i⁵⁵,332,i ⁵⁵,
1657,1493-332,Kunming,,"one",1493,1493,i³¹,332,i ³¹,
1658,1493-332,Shanghai,,"one",1493,1493,jɪʔ,332,j ɪ ʔ,
1659,374-95,Guiyang,,"one time",374,374,xa,95,x a,
1660,374-96,Guiyang,,"one time",374,374,ʨja⁵⁵xo⁴²,96,tɕ j a ⁵⁵ x o ⁴²,
1661,374-97,Guiyang,,"one time",374,374,fa²¹sɿ²¹³,97,f a ²¹ s ɿ ²¹³,
1662,374-95,Xiamen,,"one time",374,374,e,95,e,
1663,374-98,Hangzhou,,"one time",374,374,ʨi⁴⁴⁵,98,tɕ i ⁴⁴⁵,
1664,374-95,Guangzhou,,"one time",374,374,ha²³,95,h a ²³,
1665,374-95,Taoyuan,,"one time",374,374,xa⁴⁵,95,x a ⁴⁵,
1666,374-98,Shanghai,,"one time",374,374,ʨi³⁵,98,tɕ i ³⁵,
1667,1580-286,Meixian,,"only",1580,1580,ʦak¹,286,ts a k ¹,
1668,1580-286,Changsha,,"only",1580,1580,t͡ʂʅ⁴¹,286,ʈʂ ʅ ⁴¹,
1669,1580-286,Guiyang,,"only",1580,1580,ʦɿ⁴²,286,ts ɿ ⁴²,
1670,1580-287,Guiyang,,"only",1580,1580,tu²¹,287,t u ²¹,
1671,1580-288,Xiamen,,"only",1580,1580,kan⁵⁵tã²²,288,k a n ⁵⁵ t ã ∼ ²²,
1672,1580-286,Xiamen,,"only",1580,1580,ʦi⁵³,286,ts i ⁵³,
1673,1580-286,Hefei,,"only",1580,1580,t͡ʂəʔ⁵,286,ʈʂ ə ʔ ⁵,
1674,1580-286,Jinan,,"only",1580,1580,t͡ʂʅ⁴²,286,ʈʂ ʅ ⁴²,
1675,1580-286,Hangzhou,,"only",1580,1580,ʦəʔ⁵,286,ts ə ʔ ⁵,
1676,1580-289,Guangzhou,,"only",1580,1580,ʦeŋ²²ʦi³⁵,289,ts e ŋ ²² ts i ³⁵,
1677,1580-286,Guangzhou,,"only",1580,1580,ʦi³⁵,286,ts i ³⁵,
1678,1580-286,Nanchang,,"only",1580,1580,ʦɨʔ⁵,286,ts ɨ ʔ ⁵,
1679,1580-286,Chengdu,,"only",1580,1580,ʦɿ⁵³,286,ts ɿ ⁵³,
1680,1580-290,Chengdu,,"only",1580,1580,kwaŋ⁵⁵,290,k w a ŋ ⁵⁵,
1681,1580-290,Taoyuan,,"only",1580,1580,kwɒ̃¹¹,290,k w ɒ̃ ∼ ¹¹,
1682,1580-286,Shexian,,"only",1580,1580,ʨiʔ²¹,286,tɕ i ʔ ²¹,
1683,1580-286,Beijing,,"only",1580,1580,t͡ʂʅ²¹⁴,286,ʈʂ ʅ ²¹⁴,
1684,1580-286,Kunming,,"only",1580,1580,t͡ʂʅ⁵³,286,ʈʂ ʅ ⁵³,
1685,1580-286,Shanghai,,"only",1580,1580,ʦəʔ⁵,286,ts ə ʔ ⁵,
1686,762-179,Meixian,,"outside",762,762,ŋoj⁵³poj⁵³,179,ŋ o j ⁵³ p o j ⁵³,
1687,762-180,Changsha,,"outside",762,762,waj¹¹təw,180,w a j ¹¹ t ə w,
1688,762-181,Changsha,,"outside",762,762,waj¹¹mjẽ,181,w a j ¹¹ m j ẽ ∼,
1689,762-180,Guiyang,,"outside",762,762,waj²¹³tʰəw⁵⁵,180,w a j ²¹³ tʰ ə w ⁵⁵,
1690,762-182,Xiamen,,"outside",762,762,gwa²²kʰaw,182,g w a ²² kʰ a w,
1691,762-181,Xiamen,,"outside",762,762,gwa²²bin²²,181,g w a ²² b i n ²²,
1692,762-180,Hefei,,"outside",762,762,wᴇ⁵³tʰɯ,180,w ɛ ⁵³ tʰ ɯ,
1693,762-180,Jinan,,"outside",762,762,vɛ²¹tʰow,180,v ɛ ²¹ tʰ o w,
1694,762-183,Jinan,,"outside",762,762,vɛ²¹pjɛr,183,v ɛ ²¹ p j ɛ r,
1695,762-181,Jinan,,"outside",762,762,vɛ²¹mjã,181,v ɛ ²¹ m j ã ∼,
1696,762-180,Hangzhou,,"outside",762,762,ɦwᴇ¹³dej²¹³,180,ɦ w ɛ ¹³ d e j ²¹³,
1697,762-186,Guangzhou,,"outside",762,762,ʦʰøt⁵pin²²,186,tsʰ ø t ⁵ p i n ²²,
1698,762-187,Guangzhou,,"outside",762,762,hɔj⁵³pin²²,187,h ɔ j ⁵³ p i n ²²,
1699,762-180,Nanchang,,"outside",762,762,waj²¹tʰɛw⁰²,180,w a j ²¹ tʰ ɛ w ⁰²,
1700,762-184,Nanchang,,"outside",762,762,waj²¹sɨw⁰²,184,w a j ²¹ s ɨ w ⁰²,
1701,762-181,Chengdu,,"outside",762,762,waj¹³mjan¹³,181,w a j ¹³ m j a n ¹³,
1702,762-183,Chengdu,,"outside",762,762,waj¹³pjan⁵⁵,183,w a j ¹³ p j a n ⁵⁵,
